,sales,number_of_customers,visitors,opening_hour,closing_hour
2020-07-18 13:00:00,2228.0,2.0,20.0,10.0,16.0
2020-07-18 14:00:00,1480.0,1.0,8.0,10.0,16.0
2020-07-18 15:00:00,1199.0,2.0,7.0,10.0,16.0
2020-07-20 10:00:00,2344.0,1.0,14.0,10.0,18.0
2020-07-20 11:00:00,7383.0,6.0,33.0,10.0,18.0
2020-07-20 12:00:00,5282.0,7.0,34.0,10.0,18.0
2020-07-20 13:00:00,4405.0,3.0,42.0,10.0,18.0
2020-07-20 14:00:00,3333.0,2.0,24.0,10.0,18.0
2020-07-20 15:00:00,2570.0,2.0,17.0,10.0,18.0
2020-07-20 16:00:00,2912.0,2.0,33.0,10.0,18.0
2020-07-21 09:00:00,0.0,0.0,5.0,10.0,18.0
2020-07-21 10:00:00,0.0,2.0,41.0,10.0,18.0
2020-07-21 11:00:00,8928.0,6.0,45.0,10.0,18.0
2020-07-21 12:00:00,10266.0,6.0,34.0,10.0,18.0
2020-07-21 13:00:00,9901.0,12.0,64.0,10.0,18.0
2020-07-21 14:00:00,3668.0,5.0,54.0,10.0,18.0
2020-07-21 15:00:00,4096.0,6.0,48.0,10.0,18.0
2020-07-21 16:00:00,3148.0,3.0,22.0,10.0,18.0
2020-07-22 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-07-22 10:00:00,2812.0,4.0,43.0,10.0,18.0
2020-07-22 11:00:00,1305.0,1.0,29.0,10.0,18.0
2020-07-22 12:00:00,4471.0,6.0,29.0,10.0,18.0
2020-07-22 13:00:00,7293.0,8.0,30.0,10.0,18.0
2020-07-22 14:00:00,8570.0,7.0,57.0,10.0,18.0
2020-07-22 15:00:00,4215.0,6.0,37.0,10.0,18.0
2020-07-22 16:00:00,4652.0,5.0,21.0,10.0,18.0
2020-07-23 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-07-23 10:00:00,2561.0,2.0,19.0,10.0,18.0
2020-07-23 11:00:00,10898.0,5.0,30.0,10.0,18.0
2020-07-23 12:00:00,3313.0,5.0,48.0,10.0,18.0
2020-07-23 13:00:00,1233.0,1.0,42.0,10.0,18.0
2020-07-23 14:00:00,0.0,2.0,13.0,10.0,18.0
2020-07-23 15:00:00,3241.0,5.0,43.0,10.0,18.0
2020-07-23 16:00:00,939.0,2.0,21.0,10.0,18.0
2020-07-23 17:00:00,8789.0,5.0,3.0,10.0,18.0
2020-07-24 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-07-24 10:00:00,0.0,0.0,2.0,10.0,18.0
2020-07-24 11:00:00,5813.0,8.0,16.0,10.0,18.0
2020-07-24 12:00:00,3647.0,2.0,32.0,10.0,18.0
2020-07-24 13:00:00,5775.0,4.0,42.0,10.0,18.0
2020-07-24 14:00:00,6277.0,4.0,33.0,10.0,18.0
2020-07-24 15:00:00,4752.0,6.0,46.0,10.0,18.0
2020-07-24 16:00:00,724.0,2.0,34.0,10.0,18.0
2020-07-24 17:00:00,561.0,1.0,6.0,10.0,18.0
2020-07-25 09:00:00,0.0,0.0,3.0,10.0,16.0
2020-07-25 10:00:00,3102.0,5.0,19.0,10.0,16.0
2020-07-25 11:00:00,2147.0,2.0,17.0,10.0,16.0
2020-07-25 12:00:00,10649.0,7.0,30.0,10.0,16.0
2020-07-25 13:00:00,3495.0,4.0,37.0,10.0,16.0
2020-07-25 14:00:00,1451.0,1.0,15.0,10.0,16.0
2020-07-25 15:00:00,5991.0,7.0,16.0,10.0,16.0
2020-07-27 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-07-27 10:00:00,2502.0,2.0,17.0,10.0,18.0
2020-07-27 11:00:00,0.0,3.0,24.0,10.0,18.0
2020-07-27 12:00:00,1024.0,4.0,27.0,10.0,18.0
2020-07-27 13:00:00,2304.0,1.0,18.0,10.0,18.0
2020-07-27 14:00:00,688.0,2.0,18.0,10.0,18.0
2020-07-27 15:00:00,5543.0,3.0,17.0,10.0,18.0
2020-07-27 16:00:00,3891.0,6.0,32.0,10.0,18.0
2020-07-27 17:00:00,0.0,0.0,2.0,10.0,18.0
2020-07-28 09:00:00,0.0,0.0,8.0,10.0,18.0
2020-07-28 10:00:00,0.0,0.0,23.0,10.0,18.0
2020-07-28 11:00:00,10321.0,7.0,43.0,10.0,18.0
2020-07-28 12:00:00,7761.0,2.0,48.0,10.0,18.0
2020-07-28 13:00:00,13997.0,8.0,39.0,10.0,18.0
2020-07-28 14:00:00,0.0,0.0,59.0,10.0,18.0
2020-07-28 15:00:00,6975.0,3.0,60.0,10.0,18.0
2020-07-28 16:00:00,1677.0,2.0,9.0,10.0,18.0
2020-07-29 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-07-29 10:00:00,0.0,0.0,11.0,10.0,18.0
2020-07-29 11:00:00,7441.0,11.0,32.0,10.0,18.0
2020-07-29 12:00:00,1248.0,1.0,35.0,10.0,18.0
2020-07-29 13:00:00,3873.0,3.0,25.0,10.0,18.0
2020-07-29 14:00:00,6115.0,8.0,53.0,10.0,18.0
2020-07-29 15:00:00,2973.0,4.0,44.0,10.0,18.0
2020-07-29 16:00:00,0.0,0.0,35.0,10.0,18.0
2020-07-30 09:00:00,973.0,1.0,2.0,10.0,18.0
2020-07-30 10:00:00,0.0,0.0,9.0,10.0,18.0
2020-07-30 11:00:00,2738.0,6.0,56.0,10.0,18.0
2020-07-30 12:00:00,6007.0,5.0,52.0,10.0,18.0
2020-07-30 13:00:00,3692.0,5.0,72.0,10.0,18.0
2020-07-30 14:00:00,939.0,1.0,37.0,10.0,18.0
2020-07-30 15:00:00,5440.0,4.0,15.0,10.0,18.0
2020-07-30 16:00:00,1436.0,2.0,13.0,10.0,18.0
2020-07-31 09:00:00,0.0,0.0,5.0,10.0,18.0
2020-07-31 10:00:00,0.0,0.0,7.0,10.0,18.0
2020-07-31 11:00:00,8629.0,9.0,31.0,10.0,18.0
2020-07-31 12:00:00,4266.0,3.0,23.0,10.0,18.0
2020-07-31 13:00:00,913.0,1.0,26.0,10.0,18.0
2020-07-31 14:00:00,2727.0,1.0,16.0,10.0,18.0
2020-07-31 15:00:00,3868.0,2.0,24.0,10.0,18.0
2020-07-31 16:00:00,6812.0,5.0,14.0,10.0,18.0
2020-08-01 09:00:00,0.0,0.0,3.0,10.0,16.0
2020-08-01 10:00:00,4761.0,1.0,10.0,10.0,16.0
2020-08-01 11:00:00,0.0,0.0,12.0,10.0,16.0
2020-08-01 12:00:00,2956.0,2.0,16.0,10.0,16.0
2020-08-01 13:00:00,1460.0,1.0,9.0,10.0,16.0
2020-08-01 14:00:00,4619.0,8.0,11.0,10.0,16.0
2020-08-01 15:00:00,0.0,0.0,6.0,10.0,16.0
2020-08-03 09:00:00,0.0,0.0,5.0,10.0,18.0
2020-08-03 10:00:00,0.0,0.0,8.0,10.0,18.0
2020-08-03 11:00:00,4055.0,4.0,55.0,10.0,18.0
2020-08-03 12:00:00,0.0,0.0,11.0,10.0,18.0
2020-08-03 13:00:00,698.0,2.0,34.0,10.0,18.0
2020-08-03 14:00:00,2891.0,3.0,33.0,10.0,18.0
2020-08-03 15:00:00,2519.0,3.0,41.0,10.0,18.0
2020-08-03 16:00:00,9969.0,9.0,47.0,10.0,18.0
2020-08-04 09:00:00,0.0,0.0,6.0,10.0,18.0
2020-08-04 10:00:00,2046.0,2.0,11.0,10.0,18.0
2020-08-04 11:00:00,0.0,0.0,32.0,10.0,18.0
2020-08-04 12:00:00,4254.0,1.0,18.0,10.0,18.0
2020-08-04 13:00:00,2681.0,3.0,62.0,10.0,18.0
2020-08-04 14:00:00,5713.0,4.0,25.0,10.0,18.0
2020-08-04 15:00:00,6880.0,5.0,15.0,10.0,18.0
2020-08-04 16:00:00,1268.0,1.0,24.0,10.0,18.0
2020-08-04 17:00:00,1290.0,2.0,0.0,10.0,18.0
2020-08-05 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-08-05 10:00:00,0.0,0.0,24.0,10.0,18.0
2020-08-05 11:00:00,4461.0,3.0,14.0,10.0,18.0
2020-08-05 12:00:00,2682.0,3.0,32.0,10.0,18.0
2020-08-05 13:00:00,4117.0,2.0,37.0,10.0,18.0
2020-08-05 14:00:00,2879.0,3.0,45.0,10.0,18.0
2020-08-05 15:00:00,9550.0,5.0,16.0,10.0,18.0
2020-08-05 16:00:00,1874.0,1.0,21.0,10.0,18.0
2020-08-06 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-06 10:00:00,0.0,0.0,24.0,10.0,18.0
2020-08-06 11:00:00,16692.0,5.0,22.0,10.0,18.0
2020-08-06 12:00:00,2010.0,2.0,8.0,10.0,18.0
2020-08-06 13:00:00,1477.0,3.0,7.0,10.0,18.0
2020-08-06 14:00:00,0.0,0.0,5.0,10.0,18.0
2020-08-06 15:00:00,5178.0,3.0,18.0,10.0,18.0
2020-08-06 16:00:00,2816.0,4.0,16.0,10.0,18.0
2020-08-07 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-08-07 10:00:00,0.0,0.0,8.0,10.0,18.0
2020-08-07 11:00:00,4717.0,4.0,13.0,10.0,18.0
2020-08-07 12:00:00,3380.0,2.0,19.0,10.0,18.0
2020-08-07 13:00:00,1783.0,1.0,26.0,10.0,18.0
2020-08-07 14:00:00,0.0,0.0,8.0,10.0,18.0
2020-08-07 15:00:00,1144.0,1.0,18.0,10.0,18.0
2020-08-07 16:00:00,2649.0,3.0,20.0,10.0,18.0
2020-08-08 09:00:00,0.0,0.0,2.0,10.0,16.0
2020-08-08 10:00:00,4651.0,3.0,21.0,10.0,16.0
2020-08-08 11:00:00,3917.0,1.0,11.0,10.0,16.0
2020-08-08 12:00:00,0.0,0.0,5.0,10.0,16.0
2020-08-08 13:00:00,1312.0,3.0,8.0,10.0,16.0
2020-08-08 14:00:00,0.0,0.0,7.0,10.0,16.0
2020-08-08 15:00:00,0.0,0.0,10.0,10.0,16.0
2020-08-10 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-08-10 10:00:00,1561.0,1.0,20.0,10.0,18.0
2020-08-10 11:00:00,3132.0,4.0,11.0,10.0,18.0
2020-08-10 12:00:00,3064.0,4.0,13.0,10.0,18.0
2020-08-10 13:00:00,1758.0,1.0,15.0,10.0,18.0
2020-08-10 14:00:00,7132.0,3.0,19.0,10.0,18.0
2020-08-10 15:00:00,2730.0,3.0,11.0,10.0,18.0
2020-08-10 16:00:00,4274.0,4.0,38.0,10.0,18.0
2020-08-10 17:00:00,564.0,2.0,25.0,10.0,18.0
2020-08-11 09:00:00,0.0,0.0,6.0,10.0,18.0
2020-08-11 10:00:00,1991.0,1.0,8.0,10.0,18.0
2020-08-11 11:00:00,6959.0,5.0,33.0,10.0,18.0
2020-08-11 12:00:00,1213.0,3.0,22.0,10.0,18.0
2020-08-11 13:00:00,1318.0,1.0,31.0,10.0,18.0
2020-08-11 14:00:00,4166.0,4.0,10.0,10.0,18.0
2020-08-11 15:00:00,2056.0,1.0,9.0,10.0,18.0
2020-08-11 16:00:00,3777.0,1.0,11.0,10.0,18.0
2020-08-11 17:00:00,0.0,0.0,8.0,10.0,18.0
2020-08-11 18:00:00,2252.0,1.0,3.0,10.0,18.0
2020-08-12 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-08-12 10:00:00,1389.0,1.0,5.0,10.0,18.0
2020-08-12 11:00:00,1893.0,4.0,9.0,10.0,18.0
2020-08-12 12:00:00,2556.0,4.0,23.0,10.0,18.0
2020-08-12 13:00:00,0.0,0.0,18.0,10.0,18.0
2020-08-12 14:00:00,0.0,0.0,8.0,10.0,18.0
2020-08-12 15:00:00,3106.0,2.0,20.0,10.0,18.0
2020-08-12 16:00:00,811.0,1.0,9.0,10.0,18.0
2020-08-12 17:00:00,0.0,0.0,11.0,10.0,18.0
2020-08-13 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-08-13 10:00:00,6133.0,2.0,27.0,10.0,18.0
2020-08-13 11:00:00,2091.0,3.0,36.0,10.0,18.0
2020-08-13 12:00:00,3451.0,6.0,17.0,10.0,18.0
2020-08-13 13:00:00,2516.0,2.0,22.0,10.0,18.0
2020-08-13 14:00:00,1126.0,2.0,29.0,10.0,18.0
2020-08-13 15:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-13 16:00:00,646.0,3.0,16.0,10.0,18.0
2020-08-13 17:00:00,3639.0,5.0,16.0,10.0,18.0
2020-08-13 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-14 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-08-14 10:00:00,0.0,0.0,12.0,10.0,18.0
2020-08-14 11:00:00,0.0,0.0,10.0,10.0,18.0
2020-08-14 12:00:00,5751.0,5.0,16.0,10.0,18.0
2020-08-14 13:00:00,1845.0,2.0,6.0,10.0,18.0
2020-08-14 14:00:00,3381.0,2.0,16.0,10.0,18.0
2020-08-14 15:00:00,978.0,1.0,19.0,10.0,18.0
2020-08-14 16:00:00,2913.0,4.0,21.0,10.0,18.0
2020-08-14 17:00:00,2408.0,4.0,7.0,10.0,18.0
2020-08-14 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-08-15 09:00:00,0.0,0.0,1.0,10.0,16.0
2020-08-15 10:00:00,0.0,0.0,11.0,10.0,16.0
2020-08-15 11:00:00,6679.0,7.0,20.0,10.0,16.0
2020-08-15 12:00:00,0.0,0.0,27.0,10.0,16.0
2020-08-15 13:00:00,558.0,1.0,8.0,10.0,16.0
2020-08-15 14:00:00,944.0,2.0,14.0,10.0,16.0
2020-08-15 15:00:00,187.0,1.0,0.0,10.0,16.0
2020-08-17 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-08-17 10:00:00,0.0,0.0,7.0,10.0,18.0
2020-08-17 11:00:00,0.0,0.0,14.0,10.0,18.0
2020-08-17 12:00:00,5598.0,6.0,24.0,10.0,18.0
2020-08-17 13:00:00,1546.0,2.0,17.0,10.0,18.0
2020-08-17 14:00:00,0.0,0.0,5.0,10.0,18.0
2020-08-17 15:00:00,541.0,2.0,6.0,10.0,18.0
2020-08-17 16:00:00,1681.0,2.0,15.0,10.0,18.0
2020-08-17 17:00:00,997.0,1.0,6.0,10.0,18.0
2020-08-18 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-18 10:00:00,0.0,0.0,9.0,10.0,18.0
2020-08-18 11:00:00,888.0,1.0,17.0,10.0,18.0
2020-08-18 12:00:00,192.0,1.0,8.0,10.0,18.0
2020-08-18 13:00:00,0.0,0.0,19.0,10.0,18.0
2020-08-18 14:00:00,570.0,1.0,5.0,10.0,18.0
2020-08-18 15:00:00,1630.0,1.0,12.0,10.0,18.0
2020-08-18 16:00:00,2362.0,2.0,14.0,10.0,18.0
2020-08-18 17:00:00,0.0,0.0,11.0,10.0,18.0
2020-08-19 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-19 10:00:00,0.0,0.0,5.0,10.0,18.0
2020-08-19 11:00:00,0.0,0.0,19.0,10.0,18.0
2020-08-19 12:00:00,6898.0,6.0,22.0,10.0,18.0
2020-08-19 13:00:00,939.0,2.0,7.0,10.0,18.0
2020-08-19 14:00:00,0.0,0.0,10.0,10.0,18.0
2020-08-19 15:00:00,5725.0,6.0,20.0,10.0,18.0
2020-08-19 16:00:00,3841.0,4.0,12.0,10.0,18.0
2020-08-19 17:00:00,1865.0,1.0,10.0,10.0,18.0
2020-08-19 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-20 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-08-20 10:00:00,0.0,0.0,6.0,10.0,18.0
2020-08-20 11:00:00,5623.0,5.0,28.0,10.0,18.0
2020-08-20 12:00:00,6209.0,6.0,14.0,10.0,18.0
2020-08-20 13:00:00,2616.0,3.0,7.0,10.0,18.0
2020-08-20 14:00:00,1887.0,4.0,23.0,10.0,18.0
2020-08-20 15:00:00,6531.0,5.0,27.0,10.0,18.0
2020-08-20 16:00:00,8428.0,3.0,13.0,10.0,18.0
2020-08-20 17:00:00,6786.0,3.0,16.0,10.0,18.0
2020-08-20 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-21 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-08-21 10:00:00,5738.0,5.0,24.0,10.0,18.0
2020-08-21 11:00:00,10473.0,9.0,25.0,10.0,18.0
2020-08-21 12:00:00,5981.0,6.0,15.0,10.0,18.0
2020-08-21 13:00:00,2497.0,4.0,11.0,10.0,18.0
2020-08-21 14:00:00,0.0,0.0,18.0,10.0,18.0
2020-08-21 15:00:00,1798.0,1.0,13.0,10.0,18.0
2020-08-21 16:00:00,741.0,1.0,4.0,10.0,18.0
2020-08-21 17:00:00,4948.0,3.0,14.0,10.0,18.0
2020-08-22 09:00:00,0.0,0.0,4.0,10.0,16.0
2020-08-22 10:00:00,2450.0,1.0,20.0,10.0,16.0
2020-08-22 11:00:00,6619.0,3.0,26.0,10.0,16.0
2020-08-22 12:00:00,7424.0,9.0,38.0,10.0,16.0
2020-08-22 13:00:00,4797.0,6.0,28.0,10.0,16.0
2020-08-22 14:00:00,955.0,1.0,44.0,10.0,16.0
2020-08-22 15:00:00,4304.0,3.0,4.0,10.0,16.0
2020-08-24 09:00:00,0.0,0.0,6.0,10.0,18.0
2020-08-24 11:00:00,5708.0,6.0,19.0,10.0,18.0
2020-08-24 12:00:00,0.0,0.0,20.0,10.0,18.0
2020-08-24 13:00:00,3504.0,3.0,21.0,10.0,18.0
2020-08-24 14:00:00,8206.0,9.0,21.0,10.0,18.0
2020-08-24 15:00:00,3622.0,3.0,26.0,10.0,18.0
2020-08-24 16:00:00,2474.0,3.0,17.0,10.0,18.0
2020-08-24 17:00:00,7340.0,4.0,7.0,10.0,18.0
2020-08-24 18:00:00,0.0,0.0,3.0,10.0,18.0
2020-08-25 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-08-25 10:00:00,4346.0,5.0,21.0,10.0,18.0
2020-08-25 11:00:00,1867.0,5.0,17.0,10.0,18.0
2020-08-25 12:00:00,6231.0,5.0,22.0,10.0,18.0
2020-08-25 13:00:00,3688.0,4.0,8.0,10.0,18.0
2020-08-25 14:00:00,1892.0,1.0,1.0,10.0,18.0
2020-08-25 15:00:00,0.0,0.0,11.0,10.0,18.0
2020-08-25 16:00:00,8577.0,4.0,17.0,10.0,18.0
2020-08-25 17:00:00,0.0,0.0,9.0,10.0,18.0
2020-08-26 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-08-26 10:00:00,0.0,0.0,15.0,10.0,18.0
2020-08-26 11:00:00,7914.0,5.0,10.0,10.0,18.0
2020-08-26 12:00:00,3769.0,3.0,20.0,10.0,18.0
2020-08-26 13:00:00,1963.0,3.0,24.0,10.0,18.0
2020-08-26 14:00:00,2096.0,2.0,21.0,10.0,18.0
2020-08-26 15:00:00,2161.0,2.0,28.0,10.0,18.0
2020-08-26 16:00:00,8966.0,11.0,29.0,10.0,18.0
2020-08-26 17:00:00,1078.0,1.0,13.0,10.0,18.0
2020-08-26 18:00:00,2865.0,1.0,3.0,10.0,18.0
2020-08-27 09:00:00,0.0,0.0,3.0,10.0,18.0
2020-08-27 10:00:00,2951.0,2.0,23.0,10.0,18.0
2020-08-27 11:00:00,4058.0,5.0,21.0,10.0,18.0
2020-08-27 12:00:00,2257.0,3.0,16.0,10.0,18.0
2020-08-27 13:00:00,7788.0,7.0,29.0,10.0,18.0
2020-08-27 14:00:00,0.0,0.0,5.0,10.0,18.0
2020-08-27 15:00:00,0.0,0.0,17.0,10.0,18.0
2020-08-27 16:00:00,1843.0,1.0,11.0,10.0,18.0
2020-08-27 17:00:00,946.0,2.0,11.0,10.0,18.0
2020-08-27 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-08-28 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-28 10:00:00,6330.0,2.0,13.0,10.0,18.0
2020-08-28 11:00:00,5527.0,11.0,25.0,10.0,18.0
2020-08-28 12:00:00,0.0,0.0,22.0,10.0,18.0
2020-08-28 13:00:00,3706.0,3.0,12.0,10.0,18.0
2020-08-28 14:00:00,3229.0,1.0,19.0,10.0,18.0
2020-08-28 15:00:00,1183.0,1.0,27.0,10.0,18.0
2020-08-28 16:00:00,0.0,0.0,14.0,10.0,18.0
2020-08-28 17:00:00,2659.0,5.0,32.0,10.0,18.0
2020-08-28 18:00:00,1762.0,2.0,0.0,10.0,18.0
2020-08-29 09:00:00,0.0,0.0,1.0,10.0,16.0
2020-08-29 10:00:00,0.0,0.0,16.0,10.0,16.0
2020-08-29 11:00:00,2968.0,5.0,57.0,10.0,16.0
2020-08-29 12:00:00,11466.0,11.0,49.0,10.0,16.0
2020-08-29 13:00:00,11891.0,9.0,29.0,10.0,16.0
2020-08-29 14:00:00,5509.0,5.0,69.0,10.0,16.0
2020-08-29 15:00:00,12421.0,9.0,44.0,10.0,16.0
2020-08-31 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-08-31 10:00:00,1519.0,3.0,31.0,10.0,18.0
2020-08-31 11:00:00,2606.0,3.0,20.0,10.0,18.0
2020-08-31 12:00:00,8704.0,7.0,18.0,10.0,18.0
2020-08-31 13:00:00,4538.0,3.0,14.0,10.0,18.0
2020-08-31 14:00:00,6268.0,2.0,12.0,10.0,18.0
2020-08-31 15:00:00,2475.0,1.0,14.0,10.0,18.0
2020-08-31 16:00:00,2387.0,2.0,6.0,10.0,18.0
2020-08-31 17:00:00,0.0,0.0,4.0,10.0,18.0
2020-09-01 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-01 10:00:00,4540.0,3.0,17.0,10.0,18.0
2020-09-01 11:00:00,2108.0,4.0,12.0,10.0,18.0
2020-09-01 12:00:00,3038.0,4.0,11.0,10.0,18.0
2020-09-01 13:00:00,1925.0,1.0,9.0,10.0,18.0
2020-09-01 14:00:00,2872.0,5.0,5.0,10.0,18.0
2020-09-01 15:00:00,0.0,0.0,14.0,10.0,18.0
2020-09-01 16:00:00,4903.0,4.0,1.0,10.0,18.0
2020-09-01 17:00:00,1323.0,1.0,15.0,10.0,18.0
2020-09-01 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-02 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-09-02 10:00:00,2614.0,3.0,3.0,10.0,18.0
2020-09-02 11:00:00,2009.0,3.0,17.0,10.0,18.0
2020-09-02 12:00:00,2578.0,2.0,22.0,10.0,18.0
2020-09-02 13:00:00,6199.0,5.0,14.0,10.0,18.0
2020-09-02 14:00:00,2307.0,2.0,4.0,10.0,18.0
2020-09-02 15:00:00,0.0,0.0,4.0,10.0,18.0
2020-09-02 16:00:00,3326.0,6.0,16.0,10.0,18.0
2020-09-02 17:00:00,7441.0,6.0,14.0,10.0,18.0
2020-09-02 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-03 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-03 10:00:00,1511.0,2.0,11.0,10.0,18.0
2020-09-03 11:00:00,9596.0,7.0,23.0,10.0,18.0
2020-09-03 12:00:00,0.0,0.0,8.0,10.0,18.0
2020-09-03 13:00:00,0.0,0.0,7.0,10.0,18.0
2020-09-03 14:00:00,0.0,0.0,8.0,10.0,18.0
2020-09-03 15:00:00,2365.0,2.0,9.0,10.0,18.0
2020-09-03 16:00:00,1896.0,2.0,7.0,10.0,18.0
2020-09-03 17:00:00,873.0,2.0,2.0,10.0,18.0
2020-09-03 18:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-04 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-09-04 10:00:00,0.0,0.0,9.0,10.0,18.0
2020-09-04 11:00:00,2131.0,1.0,19.0,10.0,18.0
2020-09-04 12:00:00,0.0,0.0,8.0,10.0,18.0
2020-09-04 13:00:00,2659.0,1.0,14.0,10.0,18.0
2020-09-04 14:00:00,8499.0,6.0,14.0,10.0,18.0
2020-09-04 15:00:00,2629.0,3.0,13.0,10.0,18.0
2020-09-04 16:00:00,542.0,1.0,19.0,10.0,18.0
2020-09-04 17:00:00,2241.0,1.0,22.0,10.0,18.0
2020-09-04 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-05 09:00:00,0.0,0.0,5.0,10.0,16.0
2020-09-05 10:00:00,4191.0,4.0,10.0,10.0,16.0
2020-09-05 11:00:00,6529.0,8.0,32.0,10.0,16.0
2020-09-05 12:00:00,2953.0,3.0,30.0,10.0,16.0
2020-09-05 13:00:00,4125.0,3.0,12.0,10.0,16.0
2020-09-05 14:00:00,0.0,0.0,6.0,10.0,16.0
2020-09-05 15:00:00,0.0,0.0,13.0,10.0,16.0
2020-09-05 16:00:00,2273.0,2.0,0.0,10.0,16.0
2020-09-07 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-07 10:00:00,0.0,0.0,14.0,10.0,18.0
2020-09-07 11:00:00,0.0,0.0,11.0,10.0,18.0
2020-09-07 12:00:00,1910.0,2.0,16.0,10.0,18.0
2020-09-07 13:00:00,2431.0,2.0,9.0,10.0,18.0
2020-09-07 14:00:00,0.0,0.0,4.0,10.0,18.0
2020-09-07 15:00:00,1987.0,4.0,6.0,10.0,18.0
2020-09-07 16:00:00,0.0,0.0,11.0,10.0,18.0
2020-09-07 17:00:00,1316.0,2.0,3.0,10.0,18.0
2020-09-07 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-07 19:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-08 09:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-08 10:00:00,2267.0,3.0,6.0,10.0,18.0
2020-09-08 11:00:00,2259.0,1.0,7.0,10.0,18.0
2020-09-08 12:00:00,1931.0,2.0,9.0,10.0,18.0
2020-09-08 13:00:00,1922.0,1.0,10.0,10.0,18.0
2020-09-08 14:00:00,1881.0,1.0,4.0,10.0,18.0
2020-09-08 15:00:00,0.0,0.0,8.0,10.0,18.0
2020-09-08 16:00:00,0.0,0.0,6.0,10.0,18.0
2020-09-09 09:00:00,0.0,0.0,4.0,10.0,18.0
2020-09-09 10:00:00,0.0,0.0,3.0,10.0,18.0
2020-09-09 11:00:00,0.0,0.0,20.0,10.0,18.0
2020-09-09 12:00:00,4031.0,3.0,5.0,10.0,18.0
2020-09-09 13:00:00,1281.0,3.0,7.0,10.0,18.0
2020-09-09 14:00:00,1361.0,2.0,4.0,10.0,18.0
2020-09-09 15:00:00,0.0,0.0,7.0,10.0,18.0
2020-09-09 16:00:00,0.0,0.0,10.0,10.0,18.0
2020-09-09 17:00:00,1850.0,1.0,10.0,10.0,18.0
2020-09-10 09:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-10 10:00:00,2409.0,2.0,9.0,10.0,18.0
2020-09-10 11:00:00,2028.0,2.0,10.0,10.0,18.0
2020-09-10 12:00:00,0.0,0.0,6.0,10.0,18.0
2020-09-10 13:00:00,4577.0,3.0,9.0,10.0,18.0
2020-09-10 14:00:00,1834.0,2.0,28.0,10.0,18.0
2020-09-10 15:00:00,0.0,0.0,1.0,10.0,18.0
2020-09-10 16:00:00,1326.0,1.0,9.0,10.0,18.0
2020-09-10 17:00:00,0.0,0.0,6.0,10.0,18.0
2020-09-10 18:00:00,0.0,0.0,2.0,10.0,18.0
2020-09-11 09:00:00,0.0,0.0,6.0,10.0,18.0
2020-09-11 10:00:00,1367.0,1.0,23.0,10.0,18.0
2020-09-11 11:00:00,134.0,1.0,13.0,10.0,18.0
2020-09-11 12:00:00,4485.0,3.0,7.0,10.0,18.0
2020-09-11 13:00:00,0.0,0.0,29.0,10.0,18.0
2020-09-11 14:00:00,4530.0,3.0,25.0,10.0,18.0
2020-09-11 15:00:00,7469.0,5.0,20.0,10.0,18.0
2020-09-11 16:00:00,0.0,0.0,9.0,10.0,18.0
2020-09-11 17:00:00,2596.0,2.0,10.0,10.0,18.0
